location,source,target
0x444f08@mhfdat-jp.bin,ガスラZFレギンス,Gasura Z Leggings
0x444f0c@mhfdat-jp.bin,ガスラZYレギンス,Gasura ZF Leggings
0x444f10@mhfdat-jp.bin,ガスラZXレギンス,Gasura ZY Leggings
0x444f14@mhfdat-jp.bin,レギオスグリーヴ,Gasura ZX Leggings
0x444f18@mhfdat-jp.bin,レギオスＧグリーヴ,Seregios Greaves
0x444f1c@mhfdat-jp.bin,レギオスGFグリーヴ,Seregios G Greaves
0x444f20@mhfdat-jp.bin,レギオスGXグリーヴ,Seregios GF Greaves
0x444f24@mhfdat-jp.bin,レギオスレギンス,Seregios GX Greaves
0x444f28@mhfdat-jp.bin,レギオスＧレギンス,Seregios Leggings
0x444f2c@mhfdat-jp.bin,レギオスGFレギンス,Seregios G Leggings
0x444f30@mhfdat-jp.bin,レギオスGXレギンス,Seregios GF Leggings
0x444f34@mhfdat-jp.bin,歌詠ノ脛当Ｚ,Seregios GX Leggings
0x444f38@mhfdat-jp.bin,歌詠ノ脛当ZF,Utaei Legs Z
0x444f3c@mhfdat-jp.bin,歌詠ノ脛当ZY,Utaei Legs ZF
0x444f40@mhfdat-jp.bin,歌詠ノ脛当ZX,Utaei Legs ZY
0x444f44@mhfdat-jp.bin,歌詠ノ具足Ｚ,Utaei Legs ZX
0x444f48@mhfdat-jp.bin,歌詠ノ具足ZF,Utaei Greaves Z
0x444f4c@mhfdat-jp.bin,歌詠ノ具足ZY,Utaei Greaves ZF
0x444f50@mhfdat-jp.bin,歌詠ノ具足ZX,Utaei Greaves ZY
0x444f54@mhfdat-jp.bin,カシウスＧグリーヴ,Utaei Greaves ZX
0x444f58@mhfdat-jp.bin,カシウスGFグリーヴ,Cassius G Greaves
0x444f5c@mhfdat-jp.bin,カシウスGXグリーヴ,Cassius GF Greaves
0x444f60@mhfdat-jp.bin,カシウスＧレギンス,Cassius GX Greaves
0x444f64@mhfdat-jp.bin,カシウスGFレギンス,Cassius G Leggings
0x444f68@mhfdat-jp.bin,カシウスGXレギンス,Cassius GF Leggings
0x444f6c@mhfdat-jp.bin,ピンビフット,Cassius GX Leggings
0x444f70@mhfdat-jp.bin,ピンビＦフット,Pinbi Feet
0x444f74@mhfdat-jp.bin,ピンビFZフット,Pinbi F Feet
0x444f78@mhfdat-jp.bin,ピンビHSフット,Pinbi FZ Feet
0x444f7c@mhfdat-jp.bin,ピンビGSフット,Pinbi HS Feet
0x444f80@mhfdat-jp.bin,ピンビGPフット,Pinbi GS Feet
0x444f84@mhfdat-jp.bin,ピンビZPフット,Pinbi GP Feet
0x444f88@mhfdat-jp.bin,ピンビブーツ,Pinbi ZP Feet
0x444f8c@mhfdat-jp.bin,ピンビＦブーツ,Pinbi Boots
0x444f90@mhfdat-jp.bin,ピンビFZブーツ,Pinbi F Boots
0x444f94@mhfdat-jp.bin,ピンビHSブーツ,Pinbi FZ Boots
0x444f98@mhfdat-jp.bin,ピンビGSブーツ,Pinbi HS Boots
0x444f9c@mhfdat-jp.bin,ピンビGPブーツ,Pinbi GS Boots
0x444fa0@mhfdat-jp.bin,ピンビZPブーツ,Pinbi GP Boots
0x444fa4@mhfdat-jp.bin,プリブフット,Pinbi ZP Boots
0x444fa8@mhfdat-jp.bin,プリブＦフット,Pribu Feet
0x444fac@mhfdat-jp.bin,プリブFZフット,Pribu F Feet
0x444fb0@mhfdat-jp.bin,プリブHSフット,Pribu FZ Feet
0x444fb4@mhfdat-jp.bin,プリブGSフット,Pribu HS Feet
0x444fb8@mhfdat-jp.bin,プリブGPフット,Pribu GS Feet
0x444fbc@mhfdat-jp.bin,プリブZPフット,Pribu GP Feet
0x444fc0@mhfdat-jp.bin,プリブブーツ,Pribu ZP Feet
0x444fc4@mhfdat-jp.bin,プリブＦブーツ,Pribu Boots
0x444fc8@mhfdat-jp.bin,プリブFZブーツ,Pribu F Boots
0x444fcc@mhfdat-jp.bin,プリブHSブーツ,Pribu FZ Boots
0x444fd0@mhfdat-jp.bin,プリブGSブーツ,Pribu HS Boots
0x444fd4@mhfdat-jp.bin,プリブGPブーツ,Pribu GS Boots
0x444fd8@mhfdat-jp.bin,プリブZPブーツ,Pribu GP Boots
0x444fdc@mhfdat-jp.bin,グレイフット,Pribu ZP Boots
0x444fe0@mhfdat-jp.bin,グレイＦフット,Gray Feet
0x444fe4@mhfdat-jp.bin,グレイFZフット,Gray F Feet
0x444fe8@mhfdat-jp.bin,グレイHSフット,Gray FZ Feet
0x444fec@mhfdat-jp.bin,グレイGSフット,Gray HS Feet
0x444ff0@mhfdat-jp.bin,グレイGPフット,Gray GS Feet
0x444ff4@mhfdat-jp.bin,グレイZPフット,Gray GP Feet
0x444ff8@mhfdat-jp.bin,グレイブーツ,Gray ZP Feet
0x444ffc@mhfdat-jp.bin,グレイＦブーツ,Gray Boots
0x445000@mhfdat-jp.bin,グレイFZブーツ,Gray F Boots
0x445004@mhfdat-jp.bin,グレイHSブーツ,Gray FZ Boots
0x445008@mhfdat-jp.bin,グレイGSブーツ,Gray HS Boots
0x44500c@mhfdat-jp.bin,グレイGPブーツ,Gray GS Boots
0x445010@mhfdat-jp.bin,グレイZPブーツ,Gray GP Boots
0x445014@mhfdat-jp.bin,ウルピナフット,Gray ZP Boots
0x445018@mhfdat-jp.bin,ウルピナＦフット,Urpina Feet
0x44501c@mhfdat-jp.bin,ウルピナFZフット,Urpina F Feet
0x445020@mhfdat-jp.bin,ウルピナHSフット,Urpina FZ Feet
0x445024@mhfdat-jp.bin,ウルピナGSフット,Urpina HS Feet
0x445028@mhfdat-jp.bin,ウルピナGPフット,Urpina GS Feet
0x44502c@mhfdat-jp.bin,ウルピナZPフット,Urpina GP Feet
0x445030@mhfdat-jp.bin,ウルピナブーツ,Urpina ZP Feet
0x445034@mhfdat-jp.bin,ウルピナＦブーツ,Urpina Boots
0x445038@mhfdat-jp.bin,ウルピナFZブーツ,Urpina F Boots
0x44503c@mhfdat-jp.bin,ウルピナHSブーツ,Urpina FZ Boots
0x445040@mhfdat-jp.bin,ウルピナGSブーツ,Urpina HS Boots
0x445044@mhfdat-jp.bin,ウルピナGPブーツ,Urpina GS Boots
0x445048@mhfdat-jp.bin,ウルピナZPブーツ,Urpina GP Boots
0x44504c@mhfdat-jp.bin,ノエルフット,Urpina ZP Boots
0x445050@mhfdat-jp.bin,ノエルＦフット,Noel Feet
0x445054@mhfdat-jp.bin,ノエルFZフット,Noel F Feet
0x445058@mhfdat-jp.bin,ノエルHSフット,Noel FZ Feet
0x44505c@mhfdat-jp.bin,ノエルGSフット,Noel HS Feet
0x445060@mhfdat-jp.bin,ノエルGPフット,Noel GS Feet
0x445064@mhfdat-jp.bin,ノエルZPフット,Noel GP Feet
0x445068@mhfdat-jp.bin,ノエルブーツ,Noel ZP Feet
0x44506c@mhfdat-jp.bin,ノエルＦブーツ,Noel Boots
0x445070@mhfdat-jp.bin,ノエルFZブーツ,Noel F Boots
0x445074@mhfdat-jp.bin,ノエルHSブーツ,Noel FZ Boots
0x445078@mhfdat-jp.bin,ノエルGSブーツ,Noel HS Boots
0x44507c@mhfdat-jp.bin,ノエルGPブーツ,Noel GS Boots
0x445080@mhfdat-jp.bin,ノエルZPブーツ,Noel GP Boots
0x445084@mhfdat-jp.bin,ビューネイフット,Noel ZP Boots
0x445088@mhfdat-jp.bin,ビューネイＦフット,Bune Feet
0x44508c@mhfdat-jp.bin,ビューネイFZフット,Bune F Feet
0x445090@mhfdat-jp.bin,ビューネイHSフット,Bune FZ Feet
0x445094@mhfdat-jp.bin,ビューネイGSフット,Bune HS Feet
0x445098@mhfdat-jp.bin,ビューネイGPフット,Bune GS Feet
0x44509c@mhfdat-jp.bin,ビューネイZPフット,Bune GP Feet
0x4450a0@mhfdat-jp.bin,ビューネイブーツ,Bune ZP Feet
0x4450a4@mhfdat-jp.bin,ビューネイＦブーツ,Bune Boots
0x4450a8@mhfdat-jp.bin,ビューネイFZブーツ,Bune F Boots
0x4450ac@mhfdat-jp.bin,ビューネイHSブーツ,Bune FZ Boots
0x4450b0@mhfdat-jp.bin,ビューネイGSブーツ,Bune HS Boots
0x4450b4@mhfdat-jp.bin,ビューネイGPブーツ,Bune GS Boots
0x4450b8@mhfdat-jp.bin,ビューネイZPブーツ,Bune GP Boots
0x4450bc@mhfdat-jp.bin,ラヴィＧグリーヴ：極,Bune ZP Boots
0x4450c0@mhfdat-jp.bin,ラヴィGFグリーヴ：極,Raviente G Greaves : Extreme
0x4450c4@mhfdat-jp.bin,ラヴィGXグリーヴ：極,Raviente GF Greaves : Extreme
0x4450c8@mhfdat-jp.bin,ラヴィＧレギンス：極,Raviente GX Greaves : Extreme
0x4450cc@mhfdat-jp.bin,ラヴィGFレギンス：極,Raviente G Leggings : Extreme
0x4450d0@mhfdat-jp.bin,ラヴィGXレギンス：極,Raviente GF Leggings : Extreme
0x4450d4@mhfdat-jp.bin,ハーゼZPフット,Raviente GX Leggings : Extreme
0x4450d8@mhfdat-jp.bin,ハーゼZPブーツ,Harze ZP Feet
0x4450dc@mhfdat-jp.bin,ルヴナンZPフェルゼ,Harze ZP Boots
0x4450e0@mhfdat-jp.bin,ルヴナンZPアヴィレ,Revenants ZP Heel
0x4450e4@mhfdat-jp.bin,サイネＤフット,Revenants ZP March
0x4450e8@mhfdat-jp.bin,ウイングＤフット,Saine D Feet
0x4450ec@mhfdat-jp.bin,ガスラZDグリーヴ,Wing D Feet
0x4450f0@mhfdat-jp.bin,ガスラZDレギンス,Gasura ZD Greaves
0x4450f4@mhfdat-jp.bin,レギオスＣグリーヴ,Gasura ZD Leggings
0x4450f8@mhfdat-jp.bin,レギオスＣレギンス,Seregios C Greaves
0x4450fc@mhfdat-jp.bin,ピンビＤフット,Seregios C Leggings
0x445100@mhfdat-jp.bin,プリブＤフット,Pinbi D Feet
0x445104@mhfdat-jp.bin,煉緋ノ具足Ｄ,Pribu D Feet
0x445108@mhfdat-jp.bin,グレイＤフット,Nerihi Greaves D
0x44510c@mhfdat-jp.bin,ウルピナＤフット,Gray D Feet
0x445110@mhfdat-jp.bin,ノエルＤフット,Urpina D Feet
0x445114@mhfdat-jp.bin,ビューネイＤフット,Noel D Feet
0x445118@mhfdat-jp.bin,メラースＤレギンス,Bune D Feet
0x44511c@mhfdat-jp.bin,白虎・剣聖Ｄフット,Melas D Leggings
0x445120@mhfdat-jp.bin,白虎・双龍Ｄフット,Byakko・Kensei D Feet
0x445124@mhfdat-jp.bin,白虎・剣王Ｄフット,Byakko・双龍D Feet
0x445128@mhfdat-jp.bin,白虎・刀神Ｄフット,Byakko・Blade 王D Feet
0x44512c@mhfdat-jp.bin,白虎・天槍Ｄフット,Byakko・刀神D Feet
0x445130@mhfdat-jp.bin,白虎・砲皇Ｄフット,Byakko・Heaven 槍D Feet
0x445134@mhfdat-jp.bin,白虎・鈍器獣Ｄフット,Byakko・砲皇D Feet
0x445138@mhfdat-jp.bin,白虎・奏帝Ｄフット,Byakko・鈍器獣D Feet
0x44513c@mhfdat-jp.bin,白虎・穿凰Ｄフット,Byakko・奏帝D Feet
0x445140@mhfdat-jp.bin,白虎・斬将Ｄフット,Byakko・穿凰D Feet
0x445144@mhfdat-jp.bin,白虎・銃傑Ｄブーツ,Byakko・斬将D Feet
0x445148@mhfdat-jp.bin,白虎・銃仙Ｄブーツ,Byakko・銃傑D Boots
0x44514c@mhfdat-jp.bin,白虎・弓鬼Ｄブーツ,Byakko・銃仙D Boots
0x445150@mhfdat-jp.bin,キリンレガースPD赤,Byakko・Bow 鬼D Boots
0x445154@mhfdat-jp.bin,キリンレガースPD紫,Kirin レガース PD Red
0x445158@mhfdat-jp.bin,キリンレガースPD黒,Kirin レガース PD Purple
0x44515c@mhfdat-jp.bin,カイザーグリーヴPD白,Kirin レガース PD Black
0x445160@mhfdat-jp.bin,カイザーレギンスPD白,Kaiser Greaves PD White
0x445164@mhfdat-jp.bin,カイザーグリーヴPD黒,Kaiser Leggings PD White
0x445168@mhfdat-jp.bin,カイザーレギンスPD黒,Kaiser Greaves PD Black
0x44516c@mhfdat-jp.bin,カイザーグリーヴPD緑,Kaiser Leggings PD Black
0x445170@mhfdat-jp.bin,カイザーレギンスPD緑,Kaiser Greaves PD Green
0x445174@mhfdat-jp.bin,ミヅハ【具足】PD青,Kaiser Leggings PD Green
0x445178@mhfdat-jp.bin,ミヅハ【具足】PD赤,Mizuha [Greaves] PD Blue
0x44517c@mhfdat-jp.bin,ミヅハ【具足】PD黄,Mizuha [Greaves] PD Red
0x445180@mhfdat-jp.bin,トヨタマ【具足】PD青,Mizuha [Greaves] PD Yellow
0x445184@mhfdat-jp.bin,トヨタマ【具足】PD赤,Toyotama [Greaves] PD Blue
0x445188@mhfdat-jp.bin,トヨタマ【具足】PD黄,Toyotama [Greaves] PD Red
0x44518c@mhfdat-jp.bin,暁丸【具足】PD赤,Toyotama [Greaves] PD Yellow
0x445190@mhfdat-jp.bin,暁丸【具足】PD紫,暁丸 [Greaves] PD Red
0x445194@mhfdat-jp.bin,暁丸【具足】PD白,暁丸 [Greaves] PD Purple
0x445198@mhfdat-jp.bin,凛【袴】PD黒,暁丸 [Greaves] PD White
0x44519c@mhfdat-jp.bin,凛【袴】PD紫,凛 [Hakama] PD Black
0x4451a0@mhfdat-jp.bin,凛【袴】PD白,凛 [Hakama] PD Purple
0x4451a4@mhfdat-jp.bin,ギザミレギンスPD赤,凛 [Hakama] PD White
0x4451a8@mhfdat-jp.bin,ギザミレギンスPD黒,Ceanataur Leggings PD Red
0x4451ac@mhfdat-jp.bin,ギザミレギンスPD黄,Ceanataur Leggings PD Black
0x4451b0@mhfdat-jp.bin,ガブラスフットPD白,Ceanataur Leggings PD Yellow
0x4451b4@mhfdat-jp.bin,ガブラスフットPD黄,Remobra Feet PD White
0x4451b8@mhfdat-jp.bin,ガブラスフットPD黒,Remobra Feet PD Yellow
0x4451bc@mhfdat-jp.bin,ハーゼＤフット,Remobra Feet PD Black
0x4451c0@mhfdat-jp.bin,ルヴナンＤフェルゼ,Harze D Feet
0x4451c4@mhfdat-jp.bin,ククボＤレギンス,Revenants D Heel
0x4451c8@mhfdat-jp.bin,カカブＤレギンス,Kukubo D Leggings
0x4451cc@mhfdat-jp.bin,アルルＤレギンス,Kakabu D Leggings
0x4451d0@mhfdat-jp.bin,朱雀・剣聖Ｄフット,Aruru D Leggings
0x4451d4@mhfdat-jp.bin,朱雀・双龍Ｄフット,Suzaku・Kensei D Feet
0x4451d8@mhfdat-jp.bin,朱雀・剣王Ｄフット,Suzaku・双龍D Feet
0x4451dc@mhfdat-jp.bin,朱雀・刀神Ｄフット,Suzaku・Blade 王D Feet
0x4451e0@mhfdat-jp.bin,朱雀・天槍Ｄフット,Suzaku・刀神D Feet
0x4451e4@mhfdat-jp.bin,朱雀・砲皇Ｄフット,Suzaku・Heaven 槍D Feet
0x4451e8@mhfdat-jp.bin,朱雀・鈍器獣Ｄフット,Suzaku・砲皇D Feet
0x4451ec@mhfdat-jp.bin,朱雀・奏帝Ｄフット,Suzaku・鈍器獣D Feet
0x4451f0@mhfdat-jp.bin,朱雀・穿凰Ｄフット,Suzaku・奏帝D Feet
0x4451f4@mhfdat-jp.bin,朱雀・斬将Ｄフット,Suzaku・穿凰D Feet
0x4451f8@mhfdat-jp.bin,朱雀・銃傑Ｄブーツ,Suzaku・斬将D Feet
0x4451fc@mhfdat-jp.bin,朱雀・銃仙Ｄブーツ,Suzaku・銃傑D Boots
0x445200@mhfdat-jp.bin,朱雀・弓鬼Ｄブーツ,Suzaku・銃仙D Boots
0x445204@mhfdat-jp.bin,Ｇ・ナイトタイツPD赤,Suzaku・Bow 鬼D Boots
0x445208@mhfdat-jp.bin,Ｇ・ナイトタイツPD青,G・Knight タイツ PD Red
0x44520c@mhfdat-jp.bin,Ｇ・ナイトタイツPD紫,G・Knight タイツ PD Blue
0x445210@mhfdat-jp.bin,ＰＶタイツPD赤,G・Knight タイツ PD Purple
0x445214@mhfdat-jp.bin,ＰＶタイツPD青,PVタイツ PD Red
0x445218@mhfdat-jp.bin,ＰＶタイツPD紫,PVタイツ PD Blue
0x44521c@mhfdat-jp.bin,エンプレスフットPD赤,PVタイツ PD Purple
0x445220@mhfdat-jp.bin,エンプレスフットPD黄,Empress Feet PD Red
0x445224@mhfdat-jp.bin,エンプレスフットPD紫,Empress Feet PD Yellow
0x445228@mhfdat-jp.bin,エンプレスブーツPD赤,Empress Feet PD Purple
0x44522c@mhfdat-jp.bin,エンプレスブーツPD黄,Empress Boots PD Red
0x445230@mhfdat-jp.bin,エンプレスブーツPD紫,Empress Boots PD Yellow
0x445234@mhfdat-jp.bin,ランゴグリーヴPD黄,Empress Boots PD Purple
0x445238@mhfdat-jp.bin,ランゴグリーヴPD黒,Vespoid Greaves PD Yellow
0x44523c@mhfdat-jp.bin,ランゴグリーヴPD青,Vespoid Greaves PD Black
0x445240@mhfdat-jp.bin,デスギアフェルゼPD白,Vespoid Greaves PD Blue
0x445244@mhfdat-jp.bin,デスギアフェルゼPD赤,Death Stench Heel PD White
0x445248@mhfdat-jp.bin,デスギアフェルゼPD青,Death Stench Heel PD Red
0x44524c@mhfdat-jp.bin,ディアブロフットPD紫,Death Stench Heel PD Blue
0x445250@mhfdat-jp.bin,ディアブロフットPD青,Diablos Feet PD Purple
0x445254@mhfdat-jp.bin,ディアブロフットPD黄,Diablos Feet PD Blue
0x445258@mhfdat-jp.bin,マカルパパンツPD緑,Diablos Feet PD Yellow
0x44525c@mhfdat-jp.bin,マカルパパンツPD青,Makluva Pants PD Green
0x445260@mhfdat-jp.bin,マカルパパンツPD黒,Makluva Pants PD Blue
0x445264@mhfdat-jp.bin,アカムトケマルPD黒,Makluva Pants PD Black
0x445268@mhfdat-jp.bin,アカムトケマルPD赤,Akantor ケマル PD Black
0x44526c@mhfdat-jp.bin,アカムトケマルPD白,Akantor ケマル PD Red
0x445270@mhfdat-jp.bin,アカムトチケルPD黒,Akantor ケマル PD White
0x445274@mhfdat-jp.bin,アカムトチケルPD赤,Akantor チケル PD Black
0x445278@mhfdat-jp.bin,アカムトチケルPD白,Akantor チケル PD Red
0x44527c@mhfdat-jp.bin,グラビドグリーヴPD黒,Akantor チケル PD White
0x445280@mhfdat-jp.bin,グラビドグリーヴPD青,Gravios Greaves PD Black
0x445284@mhfdat-jp.bin,グラビドグリーヴPD赤,Gravios Greaves PD Blue
0x445288@mhfdat-jp.bin,シャルルＤグリーヴ,Gravios Greaves PD Red
0x44528c@mhfdat-jp.bin,煉鳳ノ具足Ｄ,Sharuru D Greaves
0x445290@mhfdat-jp.bin,アノルZDグリーヴ,Neriotori Greaves D
0x445294@mhfdat-jp.bin,アノルZDレギンス,Anorupatisu ZD Greaves
0x445298@mhfdat-jp.bin,ディランＤフット,Anorupatisu ZD Leggings
0x44529c@mhfdat-jp.bin,ディブルＤフット,Dylan D Feet
0x4452a0@mhfdat-jp.bin,フィンスＤフット,Dibble D Feet
0x4452a4@mhfdat-jp.bin,ディンスＤフット,Fins D Feet
0x4452a8@mhfdat-jp.bin,カリスＤフット,Dins D Feet
0x4452ac@mhfdat-jp.bin,ミリアムＤフット,Charis D Feet
0x4452b0@mhfdat-jp.bin,レニガンＤフット,Miriam D Feet
0x4452b4@mhfdat-jp.bin,執事メイド 色替え,Lenigan D Feet
0x4452b8@mhfdat-jp.bin,カタンテＤグリーヴ,執事 Maid 色替え
0x4452bc@mhfdat-jp.bin,リカンテＤグリーヴ,Katante D Greaves
0x4452c0@mhfdat-jp.bin,メレンテＤグリーヴ,Rikante D Greaves
0x4452c4@mhfdat-jp.bin,ウタンテＤグリーヴ,Merente D Greaves
0x4452c8@mhfdat-jp.bin,ブルックＤフット,Utante D Greaves
0x4452cc@mhfdat-jp.bin,シルックＤフット,Brooke D Feet
0x4452d0@mhfdat-jp.bin,ゴルックＤフット,Shirukku D Feet
0x4452d4@mhfdat-jp.bin,潔燭ノ具足Ｄ,Gorukku D Feet
0x4452d8@mhfdat-jp.bin,華燭ノ具足Ｄ,Kiyoshi Greaves D
0x4452dc@mhfdat-jp.bin,ジャガーＤグリーヴ,Kashoku Greaves D
0x4452e0@mhfdat-jp.bin,キュールＤグリーヴ,Jyaga D Greaves
0x4452e4@mhfdat-jp.bin,ジェスＤグリーヴ,Cure D Greaves
0x4452e8@mhfdat-jp.bin,リアルオＤグリーヴ,Jess D Greaves
0x4452ec@mhfdat-jp.bin,レイレスＤグリーヴ,Riaruo D Greaves
0x4452f0@mhfdat-jp.bin,レウアスＤグリーヴ,Reiresu D Greaves
0x4452f4@mhfdat-jp.bin,ブランＤグリーヴ,Reuasu D Greaves
0x4452f8@mhfdat-jp.bin,しましまＤフット,Buran D Greaves
0x4452fc@mhfdat-jp.bin,デストラＤサバトン,Shimashima D Feet
0x445300@mhfdat-jp.bin,フランテＤグリーヴ,Desutora D Sabaton
0x445304@mhfdat-jp.bin,シャルルグリーヴ,Furante D Greaves
0x445308@mhfdat-jp.bin,シャルルＦグリーヴ,Sharuru Greaves
0x44530c@mhfdat-jp.bin,シャルルFZグリーヴ,Sharuru F Greaves
0x445310@mhfdat-jp.bin,シャルルHSグリーヴ,Sharuru FZ Greaves
0x445314@mhfdat-jp.bin,シャルルGSグリーヴ,Sharuru HS Greaves
0x445318@mhfdat-jp.bin,シャルルGPグリーヴ,Sharuru GS Greaves
0x44531c@mhfdat-jp.bin,シャルルZPグリーヴ,Sharuru GP Greaves
0x445320@mhfdat-jp.bin,シャルルレギンス,Sharuru ZP Greaves
0x445324@mhfdat-jp.bin,シャルルＦレギンス,Sharuru Leggings
0x445328@mhfdat-jp.bin,シャルルFZレギンス,Sharuru F Leggings
0x44532c@mhfdat-jp.bin,シャルルHSレギンス,Sharuru FZ Leggings
0x445330@mhfdat-jp.bin,シャルルGSレギンス,Sharuru HS Leggings
0x445334@mhfdat-jp.bin,シャルルGPレギンス,Sharuru GS Leggings
0x445338@mhfdat-jp.bin,シャルルZPレギンス,Sharuru GP Leggings
0x44533c@mhfdat-jp.bin,煉鳳ノ具足Ｚ,Sharuru ZP Leggings
0x445340@mhfdat-jp.bin,煉鳳ノ具足ZF,Neriotori Greaves Z
0x445344@mhfdat-jp.bin,煉鳳ノ具足ZY,Neriotori Greaves ZF
0x445348@mhfdat-jp.bin,煉鳳ノ具足ZX,Neriotori Greaves ZY
0x44534c@mhfdat-jp.bin,煉鳳ノ下駄Ｚ,Neriotori Greaves ZX
0x445350@mhfdat-jp.bin,煉鳳ノ下駄ZF,Neriotori Leggings Z
0x445354@mhfdat-jp.bin,煉鳳ノ下駄ZY,Neriotori Leggings ZF
0x445358@mhfdat-jp.bin,煉鳳ノ下駄ZX,Neriotori Leggings ZY
0x44535c@mhfdat-jp.bin,アノルＺグリーヴ,Neriotori Leggings ZX
0x445360@mhfdat-jp.bin,アノルZFグリーヴ,Anorupatisu Z Greaves
0x445364@mhfdat-jp.bin,アノルZYグリーヴ,Anorupatisu ZF Greaves
0x445368@mhfdat-jp.bin,アノルZXグリーヴ,Anorupatisu ZY Greaves
0x44536c@mhfdat-jp.bin,アノルＺレギンス,Anorupatisu ZX Greaves
0x445370@mhfdat-jp.bin,アノルZFレギンス,Anorupatisu Z Leggings
0x445374@mhfdat-jp.bin,アノルZYレギンス,Anorupatisu ZF Leggings
0x445378@mhfdat-jp.bin,アノルZXレギンス,Anorupatisu ZY Leggings
0x44537c@mhfdat-jp.bin,歌紡ノ脛当Ｚ,Anorupatisu ZX Leggings
0x445380@mhfdat-jp.bin,歌紡ノ脛当ZF,Utatsumugu Legs Z
0x445384@mhfdat-jp.bin,歌紡ノ脛当ZY,Utatsumugu Legs ZF
0x445388@mhfdat-jp.bin,歌紡ノ脛当ZX,Utatsumugu Legs ZY
0x44538c@mhfdat-jp.bin,歌紡ノ具足Ｚ,Utatsumugu Legs ZX
0x445390@mhfdat-jp.bin,歌紡ノ具足ZF,Utatsumugu Greaves Z
0x445394@mhfdat-jp.bin,歌紡ノ具足ZY,Utatsumugu Greaves ZF
0x445398@mhfdat-jp.bin,歌紡ノ具足ZX,Utatsumugu Greaves ZY
0x44539c@mhfdat-jp.bin,リンクスＧグリーヴ,Utatsumugu Greaves ZX
0x4453a0@mhfdat-jp.bin,リンクスGFグリーヴ,Lynx G Greaves
0x4453a4@mhfdat-jp.bin,リンクスGXグリーヴ,Lynx GF Greaves
0x4453a8@mhfdat-jp.bin,リンクスＧレギンス,Lynx GX Greaves
0x4453ac@mhfdat-jp.bin,リンクスGFレギンス,Lynx G Leggings
0x4453b0@mhfdat-jp.bin,リンクスGXレギンス,Lynx GF Leggings
0x4453b4@mhfdat-jp.bin,ジンドルＧグリーヴ,Lynx GX Leggings
0x4453b8@mhfdat-jp.bin,ジンドルGFグリーヴ,Zindol G Greaves
0x4453bc@mhfdat-jp.bin,ジンドルGXグリーヴ,Zindol GF Greaves
0x4453c0@mhfdat-jp.bin,ジンドルＧレギンス,Zindol GX Greaves
0x4453c4@mhfdat-jp.bin,ジンドルGFレギンス,Zindol G Leggings
0x4453c8@mhfdat-jp.bin,ジンドルGXレギンス,Zindol GF Leggings
0x4453cc@mhfdat-jp.bin,ディランフット,Zindol GX Leggings
0x4453d0@mhfdat-jp.bin,ディランＦフット,Dylan Feet
0x4453d4@mhfdat-jp.bin,ディランFZフット,Dylan F Feet
0x4453d8@mhfdat-jp.bin,ディランHSフット,Dylan FZ Feet
0x4453dc@mhfdat-jp.bin,ディランGSフット,Dylan HS Feet
0x4453e0@mhfdat-jp.bin,ディランGPフット,Dylan GS Feet
0x4453e4@mhfdat-jp.bin,ディランZPフット,Dylan GP Feet
0x4453e8@mhfdat-jp.bin,ディランブーツ,Dylan ZP Feet
0x4453ec@mhfdat-jp.bin,ディランＦブーツ,Dylan Boots
0x4453f0@mhfdat-jp.bin,ディランFZブーツ,Dylan F Boots
0x4453f4@mhfdat-jp.bin,ディランHSブーツ,Dylan FZ Boots
0x4453f8@mhfdat-jp.bin,ディランGSブーツ,Dylan HS Boots
0x4453fc@mhfdat-jp.bin,ディランGPブーツ,Dylan GS Boots
0x445400@mhfdat-jp.bin,ディランZPブーツ,Dylan GP Boots
0x445404@mhfdat-jp.bin,ディブルフット,Dylan ZP Boots
0x445408@mhfdat-jp.bin,ディブルＦフット,Dibble Feet
0x44540c@mhfdat-jp.bin,ディブルFZフット,Dibble F Feet
0x445410@mhfdat-jp.bin,ディブルHSフット,Dibble FZ Feet
0x445414@mhfdat-jp.bin,ディブルGSフット,Dibble HS Feet
0x445418@mhfdat-jp.bin,ディブルGPフット,Dibble GS Feet
0x44541c@mhfdat-jp.bin,ディブルZPフット,Dibble GP Feet
0x445420@mhfdat-jp.bin,ディブルブーツ,Dibble ZP Feet
0x445424@mhfdat-jp.bin,ディブルＦブーツ,Dibble Boots
0x445428@mhfdat-jp.bin,ディブルFZブーツ,Dibble F Boots
0x44542c@mhfdat-jp.bin,ディブルHSブーツ,Dibble FZ Boots
0x445430@mhfdat-jp.bin,ディブルGSブーツ,Dibble HS Boots
0x445434@mhfdat-jp.bin,ディブルGPブーツ,Dibble GS Boots
0x445438@mhfdat-jp.bin,ディブルZPブーツ,Dibble GP Boots
0x44543c@mhfdat-jp.bin,フィンスフット,Dibble ZP Boots
0x445440@mhfdat-jp.bin,フィンスＦフット,Fins Feet
0x445444@mhfdat-jp.bin,フィンスFZフット,Fins F Feet
0x445448@mhfdat-jp.bin,フィンスHSフット,Fins FZ Feet
0x44544c@mhfdat-jp.bin,フィンスGSフット,Fins HS Feet
0x445450@mhfdat-jp.bin,フィンスGPフット,Fins GS Feet
0x445454@mhfdat-jp.bin,フィンスZPフット,Fins GP Feet
0x445458@mhfdat-jp.bin,フィンスブーツ,Fins ZP Feet
